rep_id,name,region,product_line,tenure_months,base_salary,monthly_target,actual_sales,deals_closed,month,year,attainment_pct,commission_rate,commission_earned,is_top_performer,bonus_earned,monthly_base,total_payout,total_compensation,attainment_pct_display,month_name
REP076,Chirag Gara,North,CloudCore,43,1162479,628796,636400.0,8,6,2024,1.0121,0.15,95460.0,False,0.0,96873.25,192333.25,192333.25,101.2,Jun 2024
REP077,Khushi Malhotra,West,SecureAPI,17,1386265,450976,505600.0,8,6,2024,1.1211,0.15,75840.0,False,0.0,115522.08,191362.08,191362.08,112.1,Jun 2024
REP078,Khushi Choudhary,West,SecureAPI,35,1049312,361635,277100.0,4,6,2024,0.7662,0.05,13855.0,False,0.0,87442.67,101297.67,101297.67,76.6,Jun 2024
REP079,Devansh Sathe,West,DataSync,69,851773,542633,663600.0,10,6,2024,1.2229,0.2,132720.0,False,0.0,70981.08,203701.08,203701.08,122.3,Jun 2024
REP080,Manikya Bandi,East,SecureAPI,28,1060110,445478,400800.0,9,6,2024,0.8997,0.1,40080.0,False,0.0,88342.5,128422.5,128422.5,90.0,Jun 2024
REP001,Anay Shanker,South,DataSync,67,937330,539239,278900.0,2,7,2024,0.5172,0.05,13945.0,False,0.0,78110.83,92055.83,92055.83,51.7,Jul 2024
REP002,Nirvaan Choudhury,West,DataSync,67,1162942,459637,415900.0,9,7,2024,0.9048,0.1,41590.0,False,0.0,96911.83,138501.83,138501.83,90.5,Jul 2024
REP003,Sara Behl,West,CloudCore,23,1242077,682789,588700.0,7,7,2024,0.8622,0.1,58870.0,False,0.0,103506.42,162376.42,162376.42,86.2,Jul 2024
REP004,Kiara Kakar,East,CloudCore,70,1183621,400299,223400.0,5,7,2024,0.5581,0.05,11170.0,False,0.0,98635.08,109805.08,109805.08,55.8,Jul 2024
REP005,Aniruddh Batra,East,CloudCore,5,956170,458650,323200.0,3,7,2024,0.7047,0.05,16160.0,False,0.0,79680.83,95840.83,95840.83,70.5,Jul 2024
REP006,Mehul Krishnan,West,SecureAPI,33,1172451,365184,130800.0,1,7,2024,0.3582,0.0,0.0,False,0.0,97704.25,97704.25,97704.25,35.8,Jul 2024
REP007,Jhanvi Chaudhary,North,SecureAPI,13,1394916,372453,266400.0,7,7,2024,0.7153,0.05,13320.0,False,0.0,116243.0,129563.0,129563.0,71.5,Jul 2024
REP008,Madhup Kapur,East,SecureAPI,11,1127831,549387,219700.0,3,7,2024,0.3999,0.0,0.0,False,0.0,93985.92,93985.92,93985.92,40.0,Jul 2024
REP009,Zoya Virk,South,DataSync,19,881869,472949,446900.0,9,7,2024,0.9449,0.1,44690.0,True,22345.0,73489.08,140524.08,140524.08,94.5,Jul 2024
REP010,Tara Swaminathan,West,CloudCore,24,1426510,538966,466600.0,7,7,2024,0.8657,0.1,46660.0,False,0.0,118875.83,165535.83,165535.83,86.6,Jul 2024
REP011,Rasha Kakar,West,CloudCore,57,1486059,511043,397700.0,7,7,2024,0.7782,0.05,19885.0,False,0.0,123838.25,143723.25,143723.25,77.8,Jul 2024
REP012,Ranbir Brahmbhatt,North,DataSync,42,1010922,404593,289300.0,3,7,2024,0.715,0.05,14465.0,False,0.0,84243.5,98708.5,98708.5,71.5,Jul 2024
REP013,Tarini Ganguly,West,DataSync,59,1241559,535828,290700.0,3,7,2024,0.5425,0.05,14535.0,False,0.0,103463.25,117998.25,117998.25,54.2,Jul 2024
REP014,Divij Gupta,East,CloudCore,34,763441,517806,359500.0,5,7,2024,0.6943,0.05,17975.0,False,0.0,63620.08,81595.08,81595.08,69.4,Jul 2024
REP015,Taimur Vaidya,East,DataSync,32,711028,454256,484900.0,10,7,2024,1.0675,0.15,72735.0,True,24245.0,59252.33,156232.33,156232.33,106.7,Jul 2024
REP016,Lavanya Deo,East,CloudCore,10,737220,520031,432700.0,5,7,2024,0.8321,0.1,43270.0,False,0.0,61435.0,104705.0,104705.0,83.2,Jul 2024
REP017,Samiha Karpe,South,CloudCore,45,782938,437149,393200.0,7,7,2024,0.8995,0.1,39320.0,False,0.0,65244.83,104564.83,104564.83,90.0,Jul 2024
REP018,Uthkarsh Baral,North,SecureAPI,65,1092004,406160,308800.0,7,7,2024,0.7603,0.05,15440.0,False,0.0,91000.33,106440.33,106440.33,76.0,Jul 2024
REP019,Mishti Ranganathan,North,DataSync,63,1398782,363700,252000.0,6,7,2024,0.6929,0.05,12600.0,False,0.0,116565.17,129165.17,129165.17,69.3,Jul 2024
REP020,Kashvi Char,South,SecureAPI,27,1176833,374726,136000.0,1,7,2024,0.3629,0.0,0.0,False,0.0,98069.42,98069.42,98069.42,36.3,Jul 2024
REP021,Azad Sahota,East,SecureAPI,48,925994,461038,474100.0,6,7,2024,1.0283,0.15,71115.0,True,23705.0,77166.17,171986.17,171986.17,102.8,Jul 2024
REP022,Trisha Dhillon,South,CloudCore,15,806802,431778,417500.0,9,7,2024,0.9669,0.1,41750.0,True,20875.0,67233.5,129858.5,129858.5,96.7,Jul 2024
REP023,Mehul Verma,East,CloudCore,16,877892,530367,340200.0,4,7,2024,0.6414,0.05,17010.0,False,0.0,73157.67,90167.67,90167.67,64.1,Jul 2024
REP024,Vaibhav Dewan,West,CloudCore,60,1412336,473495,475600.0,7,7,2024,1.0044,0.15,71340.0,True,23780.0,117694.67,212814.67,212814.67,100.4,Jul 2024
REP025,Myra Tiwari,West,SecureAPI,62,1142075,415485,297100.0,5,7,2024,0.7151,0.05,14855.0,False,0.0,95172.92,110027.92,110027.92,71.5,Jul 2024
REP026,Ishaan Goyal,North,DataSync,59,879046,511818,242100.0,5,7,2024,0.473,0.0,0.0,False,0.0,73253.83,73253.83,73253.83,47.3,Jul 2024
REP027,Lakshay Sampath,West,DataSync,15,1427057,313261,144100.0,1,7,2024,0.46,0.0,0.0,False,0.0,118921.42,118921.42,118921.42,46.0,Jul 2024
REP028,Rati Sanghvi,West,CloudCore,4,1416847,448896,311500.0,7,7,2024,0.6939,0.05,15575.0,False,0.0,118070.58,133645.58,133645.58,69.4,Jul 2024
REP029,Mahika Ravi,South,DataSync,24,997861,406539,219100.0,5,7,2024,0.5389,0.05,10955.0,False,0.0,83155.08,94110.08,94110.08,53.9,Jul 2024
REP030,Hazel Sethi,South,SecureAPI,54,974130,586569,409000.0,3,7,2024,0.6973,0.05,20450.0,False,0.0,81177.5,101627.5,101627.5,69.7,Jul 2024
REP031,Ishaan Kashyap,North,CloudCore,3,1197382,604693,595800.0,6,7,2024,0.9853,0.1,59580.0,True,29790.0,99781.83,189151.83,189151.83,98.5,Jul 2024
REP032,Purab Reddy,West,SecureAPI,39,1327110,460888,356800.0,4,7,2024,0.7742,0.05,17840.0,False,0.0,110592.5,128432.5,128432.5,77.4,Jul 2024
REP033,Piya Gaba,South,DataSync,22,1260311,349780,264300.0,7,7,2024,0.7556,0.05,13215.0,False,0.0,105025.92,118240.92,118240.92,75.6,Jul 2024
REP034,Manikya Tara,East,CloudCore,72,730662,431959,297900.0,3,7,2024,0.6896,0.05,14895.0,False,0.0,60888.5,75783.5,75783.5,69.0,Jul 2024
REP035,Zara Dugar,North,SecureAPI,9,859942,503138,232500.0,2,7,2024,0.4621,0.0,0.0,False,0.0,71661.83,71661.83,71661.83,46.2,Jul 2024
REP036,Priyansh Bali,North,CloudCore,23,1356926,429821,366800.0,7,7,2024,0.8534,0.1,36680.0,False,0.0,113077.17,149757.17,149757.17,85.3,Jul 2024
REP037,Jiya Vora,East,SecureAPI,26,742001,367962,218800.0,4,7,2024,0.5946,0.05,10940.0,False,0.0,61833.42,72773.42,72773.42,59.5,Jul 2024
REP038,Lakshit Sagar,North,CloudCore,54,1046629,462855,316000.0,7,7,2024,0.6827,0.05,15800.0,False,0.0,87219.08,103019.08,103019.08,68.3,Jul 2024
REP039,Vivaan Wagle,North,SecureAPI,34,1397347,501760,273600.0,4,7,2024,0.5453,0.05,13680.0,False,0.0,116445.58,130125.58,130125.58,54.5,Jul 2024
REP040,Hridaan Deo,South,SecureAPI,56,835965,522326,445500.0,7,7,2024,0.8529,0.1,44550.0,False,0.0,69663.75,114213.75,114213.75,85.3,Jul 2024
REP041,Nishith Sharma,East,SecureAPI,43,974088,595027,365800.0,5,7,2024,0.6148,0.05,18290.0,False,0.0,81174.0,99464.0,99464.0,61.5,Jul 2024
REP042,Siya Master,North,DataSync,33,1129445,369629,307700.0,7,7,2024,0.8325,0.1,30770.0,False,0.0,94120.42,124890.42,124890.42,83.2,Jul 2024
REP043,Keya Iyengar,South,CloudCore,61,1064569,565767,403800.0,4,7,2024,0.7137,0.05,20190.0,False,0.0,88714.08,108904.08,108904.08,71.4,Jul 2024
REP044,Madhup Biswas,South,DataSync,4,826066,420136,253400.0,5,7,2024,0.6031,0.05,12670.0,False,0.0,68838.83,81508.83,81508.83,60.3,Jul 2024
REP045,Divij Shroff,North,DataSync,15,1390341,319204,224700.0,7,7,2024,0.7039,0.05,11235.0,False,0.0,115861.75,127096.75,127096.75,70.4,Jul 2024
REP046,Faiyaz Bose,South,SecureAPI,36,1280458,384722,231400.0,3,7,2024,0.6015,0.05,11570.0,False,0.0,106704.83,118274.83,118274.83,60.2,Jul 2024
REP047,Vritika Sangha,East,SecureAPI,11,1161826,580495,193200.0,3,7,2024,0.3328,0.0,0.0,False,0.0,96818.83,96818.83,96818.83,33.3,Jul 2024
REP048,Kimaya Balay,East,CloudCore,23,849415,629734,493500.0,5,7,2024,0.7837,0.05,24675.0,False,0.0,70784.58,95459.58,95459.58,78.4,Jul 2024
REP049,Vaibhav Raju,East,DataSync,41,1068857,460347,260100.0,6,7,2024,0.565,0.05,13005.0,False,0.0,89071.42,102076.42,102076.42,56.5,Jul 2024
REP050,Eva Dass,North,DataSync,4,1354634,475076,200400.0,5,7,2024,0.4218,0.0,0.0,False,0.0,112886.17,112886.17,112886.17,42.2,Jul 2024
REP051,Pihu Sen,North,CloudCore,16,1113921,470407,287700.0,3,7,2024,0.6116,0.05,14385.0,False,0.0,92826.75,107211.75,107211.75,61.2,Jul 2024
REP052,Pihu Wali,West,CloudCore,22,962235,542788,334100.0,2,7,2024,0.6155,0.05,16705.0,False,0.0,80186.25,96891.25,96891.25,61.6,Jul 2024
REP053,Tiya Rege,East,DataSync,46,810430,353371,273000.0,6,7,2024,0.7726,0.05,13650.0,False,0.0,67535.83,81185.83,81185.83,77.3,Jul 2024
REP054,Faiyaz Din,South,DataSync,67,1026807,428065,282500.0,6,7,2024,0.6599,0.05,14125.0,False,0.0,85567.25,99692.25,99692.25,66.0,Jul 2024
REP055,Indranil Karan,West,CloudCore,14,903266,622075,444700.0,5,7,2024,0.7149,0.05,22235.0,False,0.0,75272.17,97507.17,97507.17,71.5,Jul 2024
REP056,Saira Vora,West,DataSync,3,896228,387439,208800.0,6,7,2024,0.5389,0.05,10440.0,False,0.0,74685.67,85125.67,85125.67,53.9,Jul 2024
REP057,Damini Singh,East,DataSync,36,1034030,342357,146200.0,3,7,2024,0.427,0.0,0.0,False,0.0,86169.17,86169.17,86169.17,42.7,Jul 2024
REP058,Dishani Bera,East,SecureAPI,57,989239,497038,241400.0,1,7,2024,0.4857,0.0,0.0,False,0.0,82436.58,82436.58,82436.58,48.6,Jul 2024
REP059,Navya Kulkarni,North,CloudCore,22,878898,686046,709100.0,8,7,2024,1.0336,0.15,106365.0,True,35455.0,73241.5,215061.5,215061.5,103.4,Jul 2024
REP060,Indrans Grover,South,SecureAPI,21,1137151,462666,430200.0,7,7,2024,0.9298,0.1,43020.0,False,0.0,94762.58,137782.58,137782.58,93.0,Jul 2024
REP061,Hrishita Sood,South,CloudCore,49,1073232,420916,430400.0,10,7,2024,1.0225,0.15,64560.0,True,21520.0,89436.0,175516.0,175516.0,102.2,Jul 2024
REP062,Kismat Edwin,North,CloudCore,34,1020281,453893,178900.0,5,7,2024,0.3941,0.0,0.0,False,0.0,85023.42,85023.42,85023.42,39.4,Jul 2024
REP063,Advik Bhalla,South,DataSync,22,1176117,542683,451000.0,7,7,2024,0.8311,0.1,45100.0,False,0.0,98009.75,143109.75,143109.75,83.1,Jul 2024
REP064,Zara Dube,North,CloudCore,25,970395,616161,437700.0,4,7,2024,0.7104,0.05,21885.0,False,0.0,80866.25,102751.25,102751.25,71.0,Jul 2024
REP065,Bhavin Dara,North,SecureAPI,55,1148321,560301,451300.0,7,7,2024,0.8055,0.1,45130.0,False,0.0,95693.42,140823.42,140823.42,80.6,Jul 2024
REP066,Dharmajan Setty,South,SecureAPI,37,1010222,391732,274400.0,7,7,2024,0.7005,0.05,13720.0,False,0.0,84185.17,97905.17,97905.17,70.0,Jul 2024
REP067,Darshit Sidhu,West,CloudCore,51,963346,420302,253900.0,5,7,2024,0.6041,0.05,12695.0,False,0.0,80278.83,92973.83,92973.83,60.4,Jul 2024
REP068,Gokul Sahni,West,DataSync,28,1083238,514063,261200.0,4,7,2024,0.5081,0.05,13060.0,False,0.0,90269.83,103329.83,103329.83,50.8,Jul 2024
REP069,Ira Butala,East,DataSync,42,883321,515098,298100.0,4,7,2024,0.5787,0.05,14905.0,False,0.0,73610.08,88515.08,88515.08,57.9,Jul 2024
REP070,Eva Viswanathan,North,SecureAPI,31,1038651,356203,163400.0,5,7,2024,0.4587,0.0,0.0,False,0.0,86554.25,86554.25,86554.25,45.9,Jul 2024
REP071,Lakshit Madan,East,DataSync,45,908910,373034,293800.0,8,7,2024,0.7876,0.05,14690.0,False,0.0,75742.5,90432.5,90432.5,78.8,Jul 2024
REP072,Riya Dugal,West,SecureAPI,47,1142683,518160,266300.0,5,7,2024,0.5139,0.05,13315.0,False,0.0,95223.58,108538.58,108538.58,51.4,Jul 2024
REP073,Oorja Sachar,South,DataSync,6,1097235,330236,295200.0,8,7,2024,0.8939,0.1,29520.0,False,0.0,91436.25,120956.25,120956.25,89.4,Jul 2024
REP074,Advika Yogi,South,SecureAPI,25,1023903,502198,283400.0,4,7,2024,0.5643,0.05,14170.0,False,0.0,85325.25,99495.25,99495.25,56.4,Jul 2024
REP075,Fateh Dasgupta,South,DataSync,7,1028361,328417,188700.0,3,7,2024,0.5746,0.05,9435.0,False,0.0,85696.75,95131.75,95131.75,57.5,Jul 2024
REP076,Chirag Gara,North,CloudCore,43,1162479,628796,464300.0,4,7,2024,0.7384,0.05,23215.0,False,0.0,96873.25,120088.25,120088.25,73.8,Jul 2024
REP077,Khushi Malhotra,West,SecureAPI,17,1386265,450976,329700.0,7,7,2024,0.7311,0.05,16485.0,False,0.0,115522.08,132007.08,132007.08,73.1,Jul 2024
REP078,Khushi Choudhary,West,SecureAPI,35,1049312,361635,173500.0,4,7,2024,0.4798,0.0,0.0,False,0.0,87442.67,87442.67,87442.67,48.0,Jul 2024
REP079,Devansh Sathe,West,DataSync,69,851773,542633,315600.0,3,7,2024,0.5816,0.05,15780.0,False,0.0,70981.08,86761.08,86761.08,58.2,Jul 2024
REP080,Manikya Bandi,East,SecureAPI,28,1060110,445478,214400.0,4,7,2024,0.4813,0.0,0.0,False,0.0,88342.5,88342.5,88342.5,48.1,Jul 2024
REP001,Anay Shanker,South,DataSync,67,937330,539239,317900.0,2,8,2024,0.5895,0.05,15895.0,False,0.0,78110.83,94005.83,94005.83,59.0,Aug 2024
REP002,Nirvaan Choudhury,West,DataSync,67,1162942,459637,525900.0,9,8,2024,1.1442,0.15,78885.0,True,26295.0,96911.83,202091.83,202091.83,114.4,Aug 2024
REP003,Sara Behl,West,CloudCore,23,1242077,682789,725300.0,9,8,2024,1.0623,0.15,108795.0,True,36265.0,103506.42,248566.42,248566.42,106.2,Aug 2024
REP004,Kiara Kakar,East,CloudCore,70,1183621,400299,204500.0,5,8,2024,0.5109,0.05,10225.0,False,0.0,98635.08,108860.08,108860.08,51.1,Aug 2024
REP005,Aniruddh Batra,East,CloudCore,5,956170,458650,426600.0,8,8,2024,0.9301,0.1,42660.0,False,0.0,79680.83,122340.83,122340.83,93.0,Aug 2024
REP006,Mehul Krishnan,West,SecureAPI,33,1172451,365184,182800.0,3,8,2024,0.5006,0.05,9140.0,False,0.0,97704.25,106844.25,106844.25,50.1,Aug 2024
REP007,Jhanvi Chaudhary,North,SecureAPI,13,1394916,372453,223300.0,5,8,2024,0.5995,0.05,11165.0,False,0.0,116243.0,127408.0,127408.0,60.0,Aug 2024
REP008,Madhup Kapur,East,SecureAPI,11,1127831,549387,232900.0,1,8,2024,0.4239,0.0,0.0,False,0.0,93985.92,93985.92,93985.92,42.4,Aug 2024
REP009,Zoya Virk,South,DataSync,19,881869,472949,291700.0,3,8,2024,0.6168,0.05,14585.0,False,0.0,73489.08,88074.08,88074.08,61.7,Aug 2024
REP010,Tara Swaminathan,West,CloudCore,24,1426510,538966,415900.0,8,8,2024,0.7717,0.05,20795.0,False,0.0,118875.83,139670.83,139670.83,77.2,Aug 2024
REP011,Rasha Kakar,West,CloudCore,57,1486059,511043,413600.0,8,8,2024,0.8093,0.1,41360.0,False,0.0,123838.25,165198.25,165198.25,80.9,Aug 2024
REP012,Ranbir Brahmbhatt,North,DataSync,42,1010922,404593,310000.0,6,8,2024,0.7662,0.05,15500.0,False,0.0,84243.5,99743.5,99743.5,76.6,Aug 2024
REP013,Tarini Ganguly,West,DataSync,59,1241559,535828,318400.0,2,8,2024,0.5942,0.05,15920.0,False,0.0,103463.25,119383.25,119383.25,59.4,Aug 2024
REP014,Divij Gupta,East,CloudCore,34,763441,517806,406600.0,7,8,2024,0.7852,0.05,20330.0,False,0.0,63620.08,83950.08,83950.08,78.5,Aug 2024
REP015,Taimur Vaidya,East,DataSync,32,711028,454256,481200.0,6,8,2024,1.0593,0.15,72180.0,True,24060.0,59252.33,155492.33,155492.33,105.9,Aug 2024
REP016,Lavanya Deo,East,CloudCore,10,737220,520031,302600.0,6,8,2024,0.5819,0.05,15130.0,False,0.0,61435.0,76565.0,76565.0,58.2,Aug 2024
REP017,Samiha Karpe,South,CloudCore,45,782938,437149,445500.0,9,8,2024,1.0191,0.15,66825.0,False,0.0,65244.83,132069.83,132069.83,101.9,Aug 2024
REP018,Uthkarsh Baral,North,SecureAPI,65,1092004,406160,359900.0,5,8,2024,0.8861,0.1,35990.0,False,0.0,91000.33,126990.33,126990.33,88.6,Aug 2024
REP019,Mishti Ranganathan,North,DataSync,63,1398782,363700,238800.0,4,8,2024,0.6566,0.05,11940.0,False,0.0,116565.17,128505.17,128505.17,65.7,Aug 2024
REP020,Kashvi Char,South,SecureAPI,27,1176833,374726,261700.0,6,8,2024,0.6984,0.05,13085.0,False,0.0,98069.42,111154.42,111154.42,69.8,Aug 2024
REP021,Azad Sahota,East,SecureAPI,48,925994,461038,473000.0,7,8,2024,1.0259,0.15,70950.0,True,23650.0,77166.17,171766.17,171766.17,102.6,Aug 2024
REP022,Trisha Dhillon,South,CloudCore,15,806802,431778,330400.0,4,8,2024,0.7652,0.05,16520.0,False,0.0,67233.5,83753.5,83753.5,76.5,Aug 2024
REP023,Mehul Verma,East,CloudCore,16,877892,530367,462500.0,7,8,2024,0.872,0.1,46250.0,False,0.0,73157.67,119407.67,119407.67,87.2,Aug 2024
REP024,Vaibhav Dewan,West,CloudCore,60,1412336,473495,548000.0,9,8,2024,1.1574,0.15,82200.0,True,27400.0,117694.67,227294.67,227294.67,115.7,Aug 2024
REP025,Myra Tiwari,West,SecureAPI,62,1142075,415485,343200.0,6,8,2024,0.826,0.1,34320.0,False,0.0,95172.92,129492.92,129492.92,82.6,Aug 2024
REP026,Ishaan Goyal,North,DataSync,59,879046,511818,299000.0,6,8,2024,0.5842,0.05,14950.0,False,0.0,73253.83,88203.83,88203.83,58.4,Aug 2024
REP027,Lakshay Sampath,West,DataSync,15,1427057,313261,154700.0,4,8,2024,0.4938,0.0,0.0,False,0.0,118921.42,118921.42,118921.42,49.4,Aug 2024
REP028,Rati Sanghvi,West,CloudCore,4,1416847,448896,323600.0,3,8,2024,0.7209,0.05,16180.0,False,0.0,118070.58,134250.58,134250.58,72.1,Aug 2024
REP029,Mahika Ravi,South,DataSync,24,997861,406539,267700.0,5,8,2024,0.6585,0.05,13385.0,False,0.0,83155.08,96540.08,96540.08,65.8,Aug 2024
REP030,Hazel Sethi,South,SecureAPI,54,974130,586569,422400.0,7,8,2024,0.7201,0.05,21120.0,False,0.0,81177.5,102297.5,102297.5,72.0,Aug 2024
REP031,Ishaan Kashyap,North,CloudCore,3,1197382,604693,609400.0,9,8,2024,1.0078,0.15,91410.0,False,0.0,99781.83,191191.83,191191.83,100.8,Aug 2024
REP032,Purab Reddy,West,SecureAPI,39,1327110,460888,349700.0,6,8,2024,0.7588,0.05,17485.0,False,0.0,110592.5,128077.5,128077.5,75.9,Aug 2024
REP033,Piya Gaba,South,DataSync,22,1260311,349780,299500.0,7,8,2024,0.8563,0.1,29950.0,False,0.0,105025.92,134975.92,134975.92,85.6,Aug 2024
REP034,Manikya Tara,East,CloudCore,72,730662,431959,363500.0,8,8,2024,0.8415,0.1,36350.0,False,0.0,60888.5,97238.5,97238.5,84.2,Aug 2024
REP035,Zara Dugar,North,SecureAPI,9,859942,503138,344500.0,3,8,2024,0.6847,0.05,17225.0,False,0.0,71661.83,88886.83,88886.83,68.5,Aug 2024
REP036,Priyansh Bali,North,CloudCore,23,1356926,429821,324700.0,8,8,2024,0.7554,0.05,16235.0,False,0.0,113077.17,129312.17,129312.17,75.5,Aug 2024
REP037,Jiya Vora,East,SecureAPI,26,742001,367962,190600.0,2,8,2024,0.518,0.05,9530.0,False,0.0,61833.42,71363.42,71363.42,51.8,Aug 2024
REP038,Lakshit Sagar,North,CloudCore,54,1046629,462855,327500.0,4,8,2024,0.7076,0.05,16375.0,False,0.0,87219.08,103594.08,103594.08,70.8,Aug 2024
REP039,Vivaan Wagle,North,SecureAPI,34,1397347,501760,248800.0,3,8,2024,0.4959,0.0,0.0,False,0.0,116445.58,116445.58,116445.58,49.6,Aug 2024
REP040,Hridaan Deo,South,SecureAPI,56,835965,522326,441900.0,5,8,2024,0.846,0.1,44190.0,False,0.0,69663.75,113853.75,113853.75,84.6,Aug 2024
REP041,Nishith Sharma,East,SecureAPI,43,974088,595027,526400.0,5,8,2024,0.8847,0.1,52640.0,False,0.0,81174.0,133814.0,133814.0,88.5,Aug 2024
REP042,Siya Master,North,DataSync,33,1129445,369629,263700.0,6,8,2024,0.7134,0.05,13185.0,False,0.0,94120.42,107305.42,107305.42,71.3,Aug 2024
REP043,Keya Iyengar,South,CloudCore,61,1064569,565767,507000.0,5,8,2024,0.8961,0.1,50700.0,False,0.0,88714.08,139414.08,139414.08,89.6,Aug 2024
REP044,Madhup Biswas,South,DataSync,4,826066,420136,304700.0,3,8,2024,0.7252,0.05,15235.0,False,0.0,68838.83,84073.83,84073.83,72.5,Aug 2024
REP045,Divij Shroff,North,DataSync,15,1390341,319204,271200.0,7,8,2024,0.8496,0.1,27120.0,False,0.0,115861.75,142981.75,142981.75,85.0,Aug 2024
REP046,Faiyaz Bose,South,SecureAPI,36,1280458,384722,384300.0,6,8,2024,0.9989,0.1,38430.0,False,0.0,106704.83,145134.83,145134.83,99.9,Aug 2024
REP047,Vritika Sangha,East,SecureAPI,11,1161826,580495,263500.0,3,8,2024,0.4539,0.0,0.0,False,0.0,96818.83,96818.83,96818.83,45.4,Aug 2024
REP048,Kimaya Balay,East,CloudCore,23,849415,629734,428600.0,3,8,2024,0.6806,0.05,21430.0,False,0.0,70784.58,92214.58,92214.58,68.1,Aug 2024
REP049,Vaibhav Raju,East,DataSync,41,1068857,460347,149900.0,1,8,2024,0.3256,0.0,0.0,False,0.0,89071.42,89071.42,89071.42,32.6,Aug 2024
REP050,Eva Dass,North,DataSync,4,1354634,475076,353100.0,5,8,2024,0.7432,0.05,17655.0,False,0.0,112886.17,130541.17,130541.17,74.3,Aug 2024
REP051,Pihu Sen,North,CloudCore,16,1113921,470407,299100.0,3,8,2024,0.6358,0.05,14955.0,False,0.0,92826.75,107781.75,107781.75,63.6,Aug 2024
REP052,Pihu Wali,West,CloudCore,22,962235,542788,435200.0,6,8,2024,0.8018,0.1,43520.0,False,0.0,80186.25,123706.25,123706.25,80.2,Aug 2024
REP053,Tiya Rege,East,DataSync,46,810430,353371,295400.0,6,8,2024,0.8359,0.1,29540.0,False,0.0,67535.83,97075.83,97075.83,83.6,Aug 2024
REP054,Faiyaz Din,South,DataSync,67,1026807,428065,296500.0,5,8,2024,0.6927,0.05,14825.0,False,0.0,85567.25,100392.25,100392.25,69.3,Aug 2024
REP055,Indranil Karan,West,CloudCore,14,903266,622075,657500.0,9,8,2024,1.0569,0.15,98625.0,True,32875.0,75272.17,206772.17,206772.17,105.7,Aug 2024
REP056,Saira Vora,West,DataSync,3,896228,387439,220400.0,3,8,2024,0.5689,0.05,11020.0,False,0.0,74685.67,85705.67,85705.67,56.9,Aug 2024
REP057,Damini Singh,East,DataSync,36,1034030,342357,193900.0,3,8,2024,0.5664,0.05,9695.0,False,0.0,86169.17,95864.17,95864.17,56.6,Aug 2024
REP058,Dishani Bera,East,SecureAPI,57,989239,497038,320600.0,7,8,2024,0.645,0.05,16030.0,False,0.0,82436.58,98466.58,98466.58,64.5,Aug 2024
REP059,Navya Kulkarni,North,CloudCore,22,878898,686046,710500.0,9,8,2024,1.0356,0.15,106575.0,True,35525.0,73241.5,215341.5,215341.5,103.6,Aug 2024
REP060,Indrans Grover,South,SecureAPI,21,1137151,462666,471100.0,10,8,2024,1.0182,0.15,70665.0,False,0.0,94762.58,165427.58,165427.58,101.8,Aug 2024
REP061,Hrishita Sood,South,CloudCore,49,1073232,420916,399600.0,6,8,2024,0.9494,0.1,39960.0,False,0.0,89436.0,129396.0,129396.0,94.9,Aug 2024
REP062,Kismat Edwin,North,CloudCore,34,1020281,453893,278100.0,3,8,2024,0.6127,0.05,13905.0,False,0.0,85023.42,98928.42,98928.42,61.3,Aug 2024
REP063,Advik Bhalla,South,DataSync,22,1176117,542683,542400.0,6,8,2024,0.9995,0.1,54240.0,False,0.0,98009.75,152249.75,152249.75,100.0,Aug 2024
REP064,Zara Dube,North,CloudCore,25,970395,616161,446100.0,3,8,2024,0.724,0.05,22305.0,False,0.0,80866.25,103171.25,103171.25,72.4,Aug 2024
REP065,Bhavin Dara,North,SecureAPI,55,1148321,560301,622700.0,10,8,2024,1.1114,0.15,93405.0,True,31135.0,95693.42,220233.42,220233.42,111.1,Aug 2024
REP066,Dharmajan Setty,South,SecureAPI,37,1010222,391732,295900.0,7,8,2024,0.7554,0.05,14795.0,False,0.0,84185.17,98980.17,98980.17,75.5,Aug 2024
REP067,Darshit Sidhu,West,CloudCore,51,963346,420302,179200.0,5,8,2024,0.4264,0.0,0.0,False,0.0,80278.83,80278.83,80278.83,42.6,Aug 2024
REP068,Gokul Sahni,West,DataSync,28,1083238,514063,275800.0,3,8,2024,0.5365,0.05,13790.0,False,0.0,90269.83,104059.83,104059.83,53.6,Aug 2024
REP069,Ira Butala,East,DataSync,42,883321,515098,288300.0,5,8,2024,0.5597,0.05,14415.0,False,0.0,73610.08,88025.08,88025.08,56.0,Aug 2024
REP070,Eva Viswanathan,North,SecureAPI,31,1038651,356203,246500.0,7,8,2024,0.692,0.05,12325.0,False,0.0,86554.25,98879.25,98879.25,69.2,Aug 2024
REP071,Lakshit Madan,East,DataSync,45,908910,373034,236800.0,4,8,2024,0.6348,0.05,11840.0,False,0.0,75742.5,87582.5,87582.5,63.5,Aug 2024
REP072,Riya Dugal,West,SecureAPI,47,1142683,518160,387300.0,4,8,2024,0.7475,0.05,19365.0,False,0.0,95223.58,114588.58,114588.58,74.8,Aug 2024
REP073,Oorja Sachar,South,DataSync,6,1097235,330236,261300.0,7,8,2024,0.7913,0.05,13065.0,False,0.0,91436.25,104501.25,104501.25,79.1,Aug 2024
